ACTIVITYID,AGREEDBILLRATE,AGREEDPAYRATE,BILLFREQUENCY,BILLRATECURRENCY,CANDIDATEID,COMPANYID,CONTACTID,CORPTOCORP,CURRENCY,DATECREATED,DATEUPDATED,DATEUSERFIELDUPDATED,ENDDATE,FEE,FEE_PERCENT,FEE_TYPE,HIREFLAG,INTERVIEWDATE,INTERVIEWFLAG,INTERVIEW_TIMEZONEID,JOBID,LineofBusiness,Location,PAYFREQUENCY,POSITIONTYPE,PRIMARYSALESID,REJECTDATE,REJECTFLAG,REJECTREASON,ROLEID,STARTDATE,SUBMITTALDATE,SUBMITTALFLAG,StartExclude,TERMINATIONDATE,TERMINATIONREASON,TermExcludeDate,UPDATEDBY_USERID,USERID,VMSStatus,VendorClassification,api_fromDate,api_toDate
28976159,,,,,10798662849513,7255187,30849424,,,2020-10-08 16:49:15.0,2020-11-11 13:35:47.0,2020-10-08 16:49:17.0,,,,,0,,0,,13915109,,,,Contract,1095841,2020-11-11 13:35:49.0,1,Other,1,,2020-10-08 16:48:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29223567,,,,,12185487277203,7255187,30849424,,,2020-11-06 17:26:56.0,2020-11-11 14:21:44.0,2020-11-06 17:26:58.0,,,,,0,,0,,14036232,,,,Contract,1095841,2020-11-11 14:21:46.0,1,Other,1,,2020-11-06 17:25:00.0,1,,,,,1422281,1422281,,,2020-11-09,2020-11-23
29046916,,,,,12116175841664,2198273,25725531,,,2020-10-16 16:46:47.0,2020-11-11 15:16:47.0,2020-10-16 16:46:48.0,,,,,0,,0,,13947972,,,,Contract,1095841,2020-11-11 15:16:49.0,1,Other,0,,2020-10-16 16:46:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29045972,,,,,814847523778,2198273,25725531,,,2020-10-16 15:51:56.0,2020-11-11 15:16:57.0,2020-10-16 15:51:58.0,,,,,0,,0,,13947972,,,,Contract,1095841,2020-11-11 15:16:59.0,1,Other,0,,2020-10-16 15:51:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29045794,,,,,12116515215211,2198273,25725531,,,2020-10-16 15:41:32.0,2020-11-11 15:17:18.0,2020-10-16 15:41:33.0,,,,,0,,0,,13947972,,,,Contract,1095841,2020-11-11 15:17:20.0,1,Other,0,,2020-10-16 15:40:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29061921,,,,,3657007463955,2198273,25725531,,,2020-10-19 19:20:33.0,2020-11-11 15:17:37.0,2020-10-19 19:20:34.0,,,,,0,,0,,13947972,,,,Contract,1095841,2020-11-11 15:17:39.0,1,Other,0,,2020-10-19 19:20:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29188391,,,,,3394395213915,7905309,32804502,,,2020-11-03 16:21:53.0,2020-11-11 15:21:08.0,2020-11-09 12:27:59.0,,,,,0,2020-11-11 14:00:00.0,1,America/Chicago,13941747,,,,Direct Placement,1464505,2020-11-11 15:21:10.0,1,Skills Not Strong Enough,0,,2020-11-03 16:21:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29110277,,,,,4544999128904,7255187,30849424,,,2020-10-23 19:08:04.0,2020-11-11 16:12:09.0,2020-10-23 19:08:06.0,,,,,0,,0,,13984249,,,,Contract,1095841,2020-11-11 16:12:11.0,1,Resume rejected with no feedback,1,,2020-10-23 19:06:00.0,1,,,,,1422281,1422281,,,2020-11-09,2020-11-23
29246763,,,,,11188394574265,2718906,32028341,,,2020-11-10 17:45:54.0,2020-11-11 16:40:31.0,2020-11-10 17:45:55.0,,,,,0,,0,,14029473,,,,Contract,1095841,2020-11-11 16:40:34.0,1,Other,1,,2020-11-10 17:45:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29241966,,,,,2159606,5575645,26604193,,,2020-11-10 13:12:21.0,2020-11-11 16:49:31.0,2020-11-10 13:12:24.0,,,,,0,,0,,14057099,,,,Right to Hire,1104736,2020-11-11 16:49:33.0,1,Other,0,,2020-11-10 13:11:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29172382,,,,,9914746647687,4754855,32729670,,,2020-11-02 10:50:09.0,2020-11-11 16:50:16.0,2020-11-02 10:50:11.0,,,,,0,,0,,14012455,,,,Contract,1452961,2020-11-11 16:50:19.0,1,Candidate off the market,0,,2020-11-02 10:49:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29070303,,,,,2822234457270,7887419,32527004,,,2020-10-20 15:55:32.0,2020-11-11 17:35:17.0,2020-10-20 15:55:34.0,,,,,0,2020-11-02 17:30:00.0,1,America/Los_Angeles,13946366,,,,Right to Hire,1095869,2020-11-11 17:35:19.0,1,Bill Rate Exceeds Budget,0,,2020-10-20 15:55:00.0,1,,,,,1460631,1460631,,,2020-11-09,2020-11-23
29043588,,,,,11837208089521,7887419,32527004,,,2020-10-16 13:10:37.0,2020-11-11 17:35:47.0,2020-10-16 13:10:38.0,,,,,0,2020-11-02 16:00:00.0,1,America/Los_Angeles,13946366,,,,Right to Hire,1095869,2020-11-11 17:35:50.0,1,Skills Not Strong Enough,0,,2020-10-16 13:09:00.0,1,,,,,1460631,1460631,,,2020-11-09,2020-11-23
29026316,,,,,7257384624657,7887419,32527004,,,2020-10-14 19:29:07.0,2020-11-11 17:36:17.0,2020-10-14 19:29:08.0,,,,,0,2020-11-02 18:15:00.0,1,America/Los_Angeles,13946366,,,,Right to Hire,1095869,2020-11-11 17:36:20.0,1,Skills Not Strong Enough,0,,2020-10-14 19:28:00.0,1,,,,,1460631,1460631,,,2020-11-09,2020-11-23
29143655,,,,,3789769283965,2197202,32258740,,,2020-10-28 17:45:24.0,2020-11-11 18:18:53.0,2020-10-28 17:45:25.0,,,,,0,2020-11-03 13:00:00.0,1,America/Los_Angeles,13933857,,,,Contract,1416848,2020-11-11 18:18:56.0,1,Other,0,,2020-10-28 17:43:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29196027,,,,,3591245783857,2187879,20453021,,,2020-11-04 12:23:57.0,2020-11-11 19:40:14.0,2020-11-04 12:23:59.0,,,,,0,,0,,14028837,,,,Contract,1416848,2020-11-11 19:40:04.0,1,Other,0,,2020-11-04 12:23:00.0,1,,,,,1416848,1169137,,,2020-11-09,2020-11-23
29283632,,,,,347097574175,5575645,26604193,,,2020-11-11 16:17:08.0,2020-11-12 07:48:06.0,2020-11-11 16:17:10.0,,,,,0,,0,,14057099,,,,Right to Hire,1104736,2020-11-12 07:48:05.0,1,Other,0,,2020-11-11 16:16:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29212200,,,,,12182945185699,2196789,31424077,,,2020-11-05 17:09:36.0,2020-11-12 10:46:21.0,2020-11-05 17:09:37.0,,,,,0,,0,,13998906,,,,Contract,1464505,2020-11-12 10:46:20.0,1,Skills Not Strong Enough,0,,2020-11-05 17:09:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29234814,,,,,1052168599118,7255187,30849424,,,2020-11-09 17:32:49.0,2020-11-12 11:09:36.0,2020-11-09 17:32:51.0,,,,,0,,0,,14036232,,,,Contract,1095841,2020-11-12 11:09:35.0,1,Skills Not Strong Enough,1,,2020-11-09 17:31:00.0,1,,,,,1470052,1470052,,,2020-11-09,2020-11-23
29215102,,,,,7099602497189,,,,,2020-11-05 20:01:35.0,2020-11-12 11:19:40.0,2020-11-05 20:01:36.0,,,,,0,2020-11-09 15:00:00.0,1,America/Los_Angeles,14030244,,,,Right to Hire,1394820,2020-11-12 11:19:39.0,1,Candidate withdraw,0,,2020-11-05 20:00:00.0,1,,,,,1460631,1460631,,,2020-11-09,2020-11-23
29229742,,,,,1291924748487,2488377,32229512,,,2020-11-09 11:58:32.0,2020-11-12 12:01:38.0,2020-11-09 11:58:34.0,,,,,0,2020-11-11 16:30:00.0,1,America/Chicago,14032100,,,,Direct Placement,1361364,2020-11-12 12:01:38.0,1,Skills Not Strong Enough,0,,2020-11-09 11:56:00.0,1,,,,,1419821,1419821,,,2020-11-09,2020-11-23
29183403,,,,,3581402610272,5479554,26792215,,,2020-11-03 10:57:48.0,2020-11-12 16:35:55.0,2020-11-03 12:35:32.0,,,,,0,2020-11-12 15:00:00.0,1,America/Chicago,14027464,,,,Direct Placement,1394817,2020-11-12 16:35:56.0,1,Skills Not Strong Enough,0,,2020-11-03 10:57:00.0,1,,,,,1394817,1440691,,,2020-11-09,2020-11-23
29165950,,,,,2117314076358,2198273,20854498,,,2020-10-30 16:40:57.0,2020-11-13 00:03:41.0,2020-10-30 16:41:00.0,,,,,0,,0,,14011186,,,,Contract,1095841,2020-11-13 00:03:41.0,1,Skills not a match for applied position,0,,2020-10-30 16:40:00.0,1,,,,,1095841,1460631,,,2020-11-09,2020-11-23
29083197,,,,,2199921158246,6555798,20650370,,,2020-10-21 16:26:15.0,2020-11-13 08:38:59.0,2020-11-10 10:53:32.0,,,,,0,2020-11-10 16:00:00.0,1,America/Chicago,13962555,,,,Contract,1096061,2020-11-13 08:39:00.0,1,Candidate off the market,0,,2020-10-21 16:25:00.0,1,,,,,1424112,1424112,,,2020-11-09,2020-11-23
29228127,,,,,12174751796413,2193702,30800990,,,2020-11-09 09:19:29.0,2020-11-13 08:57:39.0,2020-11-09 09:19:32.0,,,,,0,2020-11-09 11:00:00.0,1,America/Chicago,14021940,,,,Right to Hire,1096061,2020-11-13 08:57:39.0,1,Candidate off the market,0,,,0,,,,,1419821,1419821,,,2020-11-09,2020-11-23
29175717,,,,,1815498,7221378,26475655,,,2020-11-02 14:51:18.0,2020-11-13 11:11:49.0,2020-11-12 12:58:09.0,,,,,0,2020-11-13 09:00:00.0,1,America/New_York,14014465,,,,Right to Hire,1095869,2020-11-13 11:11:49.0,1,Skills Not Strong Enough,0,,2020-11-02 14:50:00.0,1,,,,,1409440,1409440,,,2020-11-09,2020-11-23
29038962,,,,,828641678352,7887419,32527004,,,2020-10-15 19:52:35.0,2020-11-13 11:24:46.0,2020-10-15 19:52:36.0,,,,,0,,0,,13946499,,,,Right to Hire,1095869,2020-11-13 11:24:48.0,1,Candidate off the market,0,,2020-10-15 19:51:00.0,1,,,,,1095869,1409440,,,2020-11-09,2020-11-23
29208283,,,,,2765952487153,4481251,30976265,,,2020-11-05 13:15:06.0,2020-11-13 11:28:09.0,2020-11-05 13:15:08.0,,,,,0,2020-11-12 14:00:00.0,1,America/New_York,14023782,,,,Direct Placement,1095672,2020-11-13 11:28:10.0,1,Other,0,,2020-11-05 13:14:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29189075,,,,,1163316948781,4481251,30976265,,,2020-11-03 17:01:11.0,2020-11-13 11:28:47.0,2020-11-03 17:01:13.0,,,,,0,2020-11-11 15:30:00.0,1,America/New_York,14023782,,,,Direct Placement,1095672,2020-11-13 11:28:48.0,1,Other,0,,2020-11-03 17:00:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
29211713,,,,,8282431789079,2718906,32028341,,,2020-11-05 16:46:34.0,2020-11-13 12:15:30.0,2020-11-09 17:26:21.0,,,,,0,2020-11-12 13:30:00.0,1,America/Los_Angeles,14033792,,,,Contract,1095841,2020-11-13 12:15:32.0,1,Other,1,,2020-11-05 16:46:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29279257,,,,,3878320557969,2369151,15753508,,,2020-11-11 11:33:17.0,2020-11-13 14:44:30.0,2020-11-11 11:33:21.0,,,,,0,,0,,14059754,,,,Contract,1104736,2020-11-13 14:44:30.0,1,Skills not a match for applied position,1,,2020-11-11 11:32:00.0,1,,,,,1395257,1460745,,,2020-11-09,2020-11-23
29161270,,,,,11970169627482,2187632,33108951,,,2020-10-30 11:10:16.0,2020-11-13 14:58:34.0,2020-10-30 11:10:17.0,,,,,0,,0,,14010382,,,,Direct Placement,1446533,2020-11-13 14:58:34.0,1,Candidate off the market,0,,2020-10-30 11:09:00.0,1,,,,,1095632,1095632,,,2020-11-09,2020-11-23
29215236,,,,,11536173330125,2369151,21602363,,,2020-11-05 20:40:23.0,2020-11-13 16:09:03.0,2020-11-05 20:40:26.0,,,,,0,,0,,14033207,,,,Contract,1104736,2020-11-13 16:09:03.0,1,Skills Not Strong Enough,1,,2020-11-05 20:40:00.0,1,,,,,1395257,1422044,,,2020-11-09,2020-11-23
29233146,,,,,557244741593,2369151,21602363,,,2020-11-09 15:54:05.0,2020-11-13 16:09:56.0,2020-11-09 15:54:07.0,,,,,0,,0,,14033207,,,,Contract,1104736,2020-11-13 16:09:57.0,1,Skills Not Strong Enough,1,,2020-11-09 15:53:00.0,1,,,,,1395257,1422044,,,2020-11-09,2020-11-23
29241855,,,,,5630676367712,2198273,25725531,,,2020-11-10 13:05:25.0,2020-11-13 16:29:27.0,2020-11-10 13:05:28.0,,,,,0,2020-11-10 17:00:00.0,1,America/Chicago,13947775,,,,Contract,1095841,2020-11-13 16:29:28.0,1,Skills Not Strong Enough,0,,,0,,,,,1445402,1445402,,,2020-11-09,2020-11-23
29246774,,,,,3692607385755,2198273,25725531,,,2020-11-10 17:46:21.0,2020-11-13 17:39:44.0,2020-11-10 17:46:23.0,,,,,0,2020-11-12 15:00:00.0,1,America/Los_Angeles,13947049,,,,Contract,1095841,2020-11-13 17:39:45.0,1,Skills Not Strong Enough,1,,,0,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29139175,,,,,11621393412214,6901529,31118338,,,2020-10-28 13:36:40.0,2020-11-16 09:48:35.0,2020-11-09 09:23:06.0,,,,,0,2020-11-10 11:00:00.0,1,America/New_York,13999098,,,,Contract,1104736,2020-11-16 09:48:36.0,1,Skills Not Strong Enough,0,,2020-10-28 13:36:00.0,1,,,,,1460745,1460745,,,2020-11-09,2020-11-23
29118314,,,,,804252018855,2488635,20456607,,,2020-10-26 16:27:46.0,2020-11-16 10:00:49.0,2020-10-26 16:27:48.0,,,,,0,2020-11-13 11:00:00.0,1,America/Chicago,13680599,,,,Direct Placement,1361364,2020-11-16 10:00:49.0,1,Skills Not Strong Enough,0,,2020-10-26 16:27:00.0,1,,,,,1361364,1380008,,,2020-11-09,2020-11-23
29118290,,,,,11069841289006,2488635,20456607,,,2020-10-26 16:26:16.0,2020-11-16 10:01:21.0,2020-10-26 16:26:19.0,,,,,0,2020-11-11 09:30:00.0,1,America/Chicago,13680599,,,,Direct Placement,1361364,2020-11-16 10:01:21.0,1,Skills Not Strong Enough,0,,2020-10-26 16:25:00.0,1,,,,,1361364,1095632,,,2020-11-09,2020-11-23
29304424,,,,,887942965086,2198273,15552970,,,2020-11-13 16:56:41.0,2020-11-16 10:19:13.0,2020-11-13 16:56:43.0,,,,,0,,0,,13755143,,,,Contract,1095841,2020-11-16 10:19:14.0,1,Other,1,,2020-11-13 16:53:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
28577375,,,,,11616272668279,2369151,15753508,,,2020-08-20 11:21:14.0,2020-11-16 10:50:03.0,2020-08-20 11:21:15.0,,,,,0,,0,,13763347,,,,Contract,1104736,2020-11-16 10:50:04.0,1,Position closed - No feedback on Candidate from Client,0,,2020-08-20 11:20:00.0,1,,,,,1395257,1457456,,,2020-11-09,2020-11-23
29146115,,,,,8812995248116,2718906,32028341,,,2020-10-28 19:51:34.0,2020-11-16 11:10:40.0,2020-10-28 19:51:35.0,,,,,0,,0,,13981376,,,,Contract,1095841,2020-11-16 11:10:42.0,1,Other,0,,2020-10-28 19:50:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29191582,,,,,7567453475051,2197202,32472415,,,2020-11-03 18:51:00.0,2020-11-16 11:25:19.0,2020-11-03 18:51:01.0,,,,,0,,0,,14013061,,,,Right to Hire,1416848,2020-11-16 11:25:20.0,1,Other,0,,2020-11-03 18:50:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29191607,,,,,7567453475051,2718589,21299701,,,2020-11-03 18:53:04.0,2020-11-16 11:25:40.0,2020-11-03 18:53:06.0,,,,,0,,0,,14026548,,,,Direct Placement,1095841,2020-11-16 11:25:42.0,1,Other,0,,2020-11-03 18:52:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29280951,,,,,12203316894474,4848241,27197519,,,2020-11-11 13:31:08.0,2020-11-16 11:51:36.0,2020-11-11 13:31:12.0,,,,,0,,0,,14039694,,,,Contract,1394820,2020-11-16 11:51:37.0,1,Other,1,,2020-11-11 13:30:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29297370,,,,,426003089278,4848241,27197519,,,2020-11-12 19:12:34.0,2020-11-16 11:51:49.0,2020-11-12 19:12:35.0,,,,,0,,0,,14039694,,,,Contract,1394820,2020-11-16 11:51:50.0,1,Other,1,,2020-11-12 19:12:00.0,1,,,,,1095849,1095849,,,2020-11-09,2020-11-23
29188889,,,,,1414775493304,6920465,26334719,,,2020-11-03 16:49:20.0,2020-11-16 12:02:14.0,2020-11-04 15:20:30.0,,,,,0,2020-11-09 11:00:00.0,1,America/Chicago,14028454,,,,Contract,1416294,2020-11-16 12:02:14.0,1,Skills Not Strong Enough,1,,2020-11-03 16:48:00.0,1,,,,,1416294,1440691,,,2020-11-09,2020-11-23
29138310,,,,,4216960654371,2347051,22036390,,,2020-10-28 12:40:22.0,2020-11-16 12:06:12.0,2020-10-28 12:40:24.0,,,,,0,,0,,13999687,,,,Contract,1418854,2020-11-16 12:06:13.0,1,Other,1,,2020-10-28 12:39:00.0,1,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29234660,,,,,1414775493304,6920465,26334719,,,2020-11-09 17:25:46.0,2020-11-16 12:08:55.0,2020-11-09 17:25:48.0,,,,,0,2020-11-13 16:00:00.0,1,America/Chicago,14028454,,,,Contract,1416294,2020-11-16 12:08:56.0,1,Skills Not Strong Enough,1,,,0,,,,,1416294,1440691,,,2020-11-09,2020-11-23
29149777,,,,,357850598733,2347051,22036390,,,2020-10-29 11:31:05.0,2020-11-16 12:30:34.0,2020-10-29 11:31:06.0,,,,,0,,0,,13999687,,,,Contract,1418854,2020-11-16 12:30:35.0,1,Other,1,,2020-10-29 11:30:00.0,1,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29158243,,,,,12162476529224,2198273,25725531,,,2020-10-29 19:52:23.0,2020-11-16 13:24:13.0,2020-10-29 19:52:24.0,,,,,0,,0,,13947045,,,,Contract,1095841,2020-11-16 13:24:13.0,1,Position closed - No feedback on Candidate from Client,1,,2020-10-29 19:51:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29137284,,,,,10067644253277,2198273,25725531,,,2020-10-28 11:27:34.0,2020-11-16 13:24:25.0,2020-10-28 11:27:35.0,,,,,0,,0,,13947045,,,,Contract,1095841,2020-11-16 13:24:25.0,1,Position closed - No feedback on Candidate from Client,1,,2020-10-28 11:27:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29157926,,,,,7524893484327,2198273,25725531,,,2020-10-29 19:20:17.0,2020-11-16 13:25:21.0,2020-10-29 19:20:18.0,,,,,0,,0,,13947045,,,,Contract,1095841,2020-11-16 13:25:21.0,1,Position closed - No feedback on Candidate from Client,1,,2020-10-29 19:19:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29033529,,,,,7723802373271,2198273,25725531,,,2020-10-15 15:18:07.0,2020-11-16 13:26:16.0,2020-10-15 15:18:09.0,,,,,0,2020-10-27 12:00:00.0,1,America/Los_Angeles,13947045,,,,Contract,1095841,2020-11-16 13:26:16.0,1,Position closed - No feedback on Candidate from Client,1,,2020-10-15 15:17:00.0,1,,,,,1443218,1443218,,,2020-11-09,2020-11-23
29292178,,,,,5486480858036,2369151,15753508,,,2020-11-12 14:04:53.0,2020-11-16 13:46:45.0,2020-11-12 14:04:56.0,,,,,0,,0,,14080328,,,,Contract,1104736,2020-11-16 13:46:45.0,1,Skills not a match for applied position,1,,2020-11-12 14:04:00.0,1,,,,,1395257,1403411,,,2020-11-09,2020-11-23
29200405,,,,,12086300087001,2488635,17086072,,,2020-11-04 16:52:32.0,2020-11-16 14:11:48.0,2020-11-04 16:52:34.0,,,,,0,,0,,13998971,,,,Right to Hire,1361364,2020-11-16 14:11:48.0,1,Other,0,,2020-11-04 16:52:00.0,1,,,,,1361364,1095632,,,2020-11-09,2020-11-23
29099526,,,,,7978133623572,2718906,32028341,,,2020-10-22 19:57:02.0,2020-11-16 14:31:27.0,2020-10-22 19:57:03.0,,,,,0,2020-10-30 15:30:00.0,1,America/Los_Angeles,13981376,,,,Contract,1095841,2020-11-16 14:31:28.0,1,Other,0,,2020-10-22 19:54:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29124624,,,,,1557510243543,6901529,31118338,,,2020-10-27 10:46:58.0,2020-11-16 15:22:50.0,2020-11-09 09:31:33.0,,,,,0,2020-11-11 09:00:00.0,1,America/New_York,13999098,,,,Contract,1104736,2020-11-16 15:22:50.0,1,Skills Not Strong Enough,0,,2020-10-27 10:45:00.0,1,,,,,1460745,1460745,,,2020-11-09,2020-11-23
29218228,,,,,11986484923449,2198273,25725531,,,2020-11-06 11:24:55.0,2020-11-16 16:49:39.0,2020-11-06 11:24:56.0,,,,,0,,0,,14040785,,,,Contract,1095841,2020-11-16 16:49:40.0,1,Skills Not Strong Enough,1,,2020-11-06 11:24:00.0,1,,,,,1470052,1470052,,,2020-11-09,2020-11-23
29291980,,,,,3656706019206,2718589,21299701,,,2020-11-12 13:51:26.0,2020-11-16 17:01:40.0,2020-11-12 13:51:28.0,,,,,0,,0,,14026548,,,,Direct Placement,1095841,2020-11-16 17:01:41.0,1,Other,0,,2020-11-12 13:50:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29120665,,,,,8046412759256,6638815,32223560,,,2020-10-26 18:15:43.0,2020-11-16 17:09:49.0,2020-11-06 14:18:06.0,,,,,0,2020-11-10 16:30:00.0,1,America/Chicago,13994599,,,,Right to Hire,1406154,2020-11-16 17:09:50.0,1,Skills Not Strong Enough,0,,2020-10-26 18:15:00.0,1,,,,,1406154,1359813,,,2020-11-09,2020-11-23
29278518,,,,,12076656996048,7342040,31040498,,,2020-11-11 10:33:58.0,2020-11-16 17:11:27.0,2020-11-11 16:33:40.0,,,,,0,2020-11-13 16:00:00.0,1,America/Chicago,13827946,,,,Direct Placement,1406154,2020-11-16 17:11:28.0,1,Candidate withdraw,0,,2020-11-11 10:33:00.0,1,,,,,1406154,1445402,,,2020-11-09,2020-11-23
29197091,,,,,10857126311504,2718906,31964251,,,2020-11-04 13:35:13.0,2020-11-16 18:45:07.0,2020-11-04 13:35:15.0,,,,,0,,0,,14031231,,,,Contract,1095841,2020-11-16 18:45:08.0,1,Other,0,,2020-11-04 13:34:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29248487,,,,,3396127016184,2198273,15552970,,,2020-11-10 18:58:36.0,2020-11-16 19:07:46.0,2020-11-10 18:58:37.0,,,,,0,,0,,14015818,,,,Contract,1095841,2020-11-16 19:07:46.0,1,Candidate off the market,1,,2020-11-10 18:57:00.0,1,,,,,1095849,1456117,,,2020-11-09,2020-11-23
29285311,,,,,5225857848496,2718906,31964251,,,2020-11-11 17:46:34.0,2020-11-16 19:30:28.0,2020-11-11 17:46:35.0,,,,,0,,0,,14031231,,,,Contract,1095841,2020-11-16 19:30:29.0,1,Other,0,,2020-11-11 17:46:00.0,1,,,,,1456117,1456117,,,2020-11-09,2020-11-23
29278396,,,,,607567853631,7738929,33153244,,,2020-11-11 10:22:58.0,2020-11-17 09:48:52.0,2020-11-11 10:23:00.0,,,,,0,,0,,14056555,,,,Direct Placement,1104736,2020-11-17 09:48:52.0,1,Candidate off the market,0,,2020-11-11 10:22:00.0,1,,,,,1380008,1380008,,,2020-11-09,2020-11-23
29136291,,,,,239585616106,6215423,27821175,,,2020-10-28 10:15:45.0,2020-11-17 10:12:03.0,2020-10-28 10:15:47.0,,,,,0,2020-10-29 15:00:00.0,1,America/Chicago,13791866,,,,Direct Placement,1361364,2020-11-17 10:12:04.0,1,Resume rejected with no feedback,0,,,0,,,,,1251538,1251538,,,2020-11-09,2020-11-23
28947770,,,,,239585616106,6215423,27821175,,,2020-10-06 13:04:19.0,2020-11-17 10:12:14.0,2020-10-06 13:04:21.0,,,,,0,2020-10-07 14:00:00.0,1,America/Chicago,13791866,,,,Direct Placement,1361364,2020-11-17 10:12:15.0,1,Resume rejected with no feedback,0,,2020-10-06 13:03:00.0,1,,,,,1251538,1251538,,,2020-11-09,2020-11-23
29310096,,,,,4348189345086,7247800,28098882,,,2020-11-16 13:17:12.0,2020-11-17 10:13:55.0,2020-11-16 13:17:13.0,,,,,0,,0,,14081261,,,,Right to Hire,1394817,2020-11-17 10:13:55.0,1,Other,1,,2020-11-16 13:16:00.0,1,,,,,1394817,1457446,,,2020-11-09,2020-11-23
29197541,,,,,4978298760865,7960971,33116540,,,2020-11-04 14:04:02.0,2020-11-17 10:17:51.0,2020-11-04 14:04:04.0,,,,,0,,0,,14025364,,,,,1448851,2020-11-17 10:17:52.0,1,Skills Not Strong Enough,1,,2020-11-04 14:03:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29200976,,,,,2426845442251,7960971,33116540,,,2020-11-04 17:23:03.0,2020-11-17 10:18:04.0,2020-11-04 17:23:05.0,,,,,0,,0,,14025364,,,,,1448851,2020-11-17 10:18:05.0,1,Skills Not Strong Enough,1,,2020-11-04 17:22:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29206005,,,,,4094451420494,7960971,33116540,,,2020-11-05 10:28:02.0,2020-11-17 10:18:25.0,2020-11-05 10:28:03.0,,,,,0,,0,,14025364,,,,,1448851,2020-11-17 10:18:26.0,1,Skills Not Strong Enough,1,,2020-11-05 10:27:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29206320,,,,,4795254549204,7960971,33116540,,,2020-11-05 10:52:01.0,2020-11-17 10:19:22.0,2020-11-05 10:52:08.0,,,,,0,,0,,14025364,,,,,1448851,2020-11-17 10:19:24.0,1,Skills not a match for applied position,1,,2020-11-05 10:51:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29240028,,,,,4009273288096,7960971,33116540,,,2020-11-10 10:50:22.0,2020-11-17 10:19:35.0,2020-11-10 10:50:23.0,,,,,0,,0,,14025364,,,,,1448851,2020-11-17 10:19:35.0,1,Skills Not Strong Enough,1,,2020-11-10 10:50:00.0,1,,,,,1359813,1359813,,,2020-11-09,2020-11-23
29119727,,,,,1351402184097,2197903,32808647,,,2020-10-26 17:45:07.0,2020-11-17 10:21:48.0,2020-10-26 17:45:08.0,,,,,0,,0,,13996546,,,,Contract,1394817,2020-11-17 10:21:49.0,1,Other,0,,2020-10-26 17:44:00.0,1,,,,,1394817,1457446,,,2020-11-09,2020-11-23
29119713,,,,,3655598213769,2197903,32808647,,,2020-10-26 17:44:24.0,2020-11-17 10:22:09.0,2020-10-26 17:44:25.0,,,,,0,,0,,13996546,,,,Contract,1394817,2020-11-17 10:22:10.0,1,Other,0,,2020-10-26 17:43:00.0,1,,,,,1394817,1457446,,,2020-11-09,2020-11-23
29294762,,,,,10317589073268,5575645,26604193,,,2020-11-12 16:42:50.0,2020-11-17 10:24:05.0,2020-11-12 16:42:53.0,,,,,0,,0,,14057099,,,,Right to Hire,1104736,2020-11-17 10:24:06.0,1,Other,0,,2020-11-12 16:42:00.0,1,,,,,1403411,1403411,,,2020-11-09,2020-11-23
